J. PO Date,D. PO Date,CB. PO Date,Job Number,Job Name,Location,State,jobstatus,Total Tons,Total LH,Profit,Plant Price,PP / Ton,Profit / LH,K1 Tons,K2 Tons,L2 Tons,L3 Tons,G2 Tons,G3 Tons,L4 Tons,JS Tons,salesperson,takeoffperson,Customer
7/8/2014,,,8214-0096,"7547 EAGLE CREEK BLDG 1,2,5,6,7,8",FALLON,NV,L9,133.9217462,15.156416,20959.76,194038,1448.890905,1382.896854,1.711680412,61.81006575,60.79,0,0,0,0,0,Inside,Customer List,CANADIAN JOIST AND DECK CORP
11/18/2014,,,8214-0138,8027 PACIFIC ACADEMY LIBRARY & CHAPEL,FALLON,NV,L9,25.82021426,2.013839498,5687.24,35566,1377.447904,2824.078088,0,4.83,0.682508111,19.52,0,0,0,0,,Customer List,PACIFICA STEEL INC.
10/7/2014,,,8214-0157,8252 ICC ACHESON PROJECT BLDG 1 - 4,FALLON,NV,L9,33.62242142,3.806274235,10727.96,54677,1626.206492,2818.493712,0,13.46242142,17.73,0,0,0,0,0,Inside,Customer List,CANADIAN JOIST AND DECK CORP
11/18/2014,,,8214-0170,8286 CONTINENTAL PIPELINES SHOP,FALLON,NV,L9,28.99,7.286,6794.65,45570,1571.921352,932.5624485,1.01,23.09,3.72,0,0,0,0,0,Inside,Customer List,CANADIAN JOIST AND DECK CORP
10/27/2014,,,8214-0180,8455 WINDERMERE BLDG CRU 9,FALLON,NV,L9,15.91,1.296436071,5721.44,26009,1634.758014,4413.206425,0,15.07,0,0,0,0,0,0,Inside,Customer List,CANADIAN JOIST AND DECK CORP
10/27/2014,,,8214-0181,8456 WINDERMERE BLDG CRU 9A,FALLON,NV,L9,22.01,1.296436071,5721.44,26009,1181.690141,4413.206425,0,21.17,0,0,0,0,0,0,Inside,Customer List,CANADIAN JOIST AND DECK CORP
12/19/2014,,,8214-0190,8516 TAMARACK BLDG 1A & D,FALLON,NV,L9,22.42,2.401962996,3674.57,33500,1494.201606,1529.819571,0,20.34,0,0,0,0,0,0,Inside,Customer List,CANADIAN JOIST AND DECK CORP
1/14/2015,,,8215-0003,8525 MAINA PROJECT,FALLON,NV,L9,5.73,1.932,1756.97,10232,1785.689354,909.4047619,0,5.54,0,0,0,0,0,0,Inside,Customer List,CANADIAN JOIST AND DECK CORP
1/29/2015,,,8215-0005,8794 DURABUILT WINDOWS ADDITION,FALLON,NV,L9,5.34,2.068,2000.71,10730,2009.363296,967.4613153,0,4.59,0,0,0,0,0,0,Inside,Customer List,CANADIAN JOIST AND DECK CORP
2/11/2015,,,8215-0032,8659 BCAA PENTICTON,FALLON,NV,L9,6.56,1.754,3109.69,10500,1600.609756,1772.913341,0,5.78,0,0,0,0,0,0,Inside,Customer List,CANADIAN JOIST AND DECK CORP
2/26/2016,,,8216-0004,DS HANDLING,DELTA,BC,L9,4.39,0.890310347,4451.66,10148,2311.617312,5000.121603,4,0,0,0,0,0,0,0,Inside,Customer List,WYNRIGHT (ILLINOIS)
6/20/2011,,,9111-0002,BIO-DIESEL OF LAS VEGAS,NORTH LAS VEGAS,NV,D9,9.24,0.564999998,4226.11,13743.1,1487.348485,7479.84074,0,0,0,8.89,0,0,0,0,Chris Varner,Inside,CENTER-LINE COMPANY
4/25/2011,,,9111-0003,HENDERSON REHAB HOSPITAL,HENDERSON,NV,L9,0,0,427.41,8386.61,0,0,0,0,0,0,0,0,0,0,Chris Varner,Customer List,"STEEL ENCOUNTERS, INC"
6/15/2011,,,9111-0004,NYE COUNTY JAIL,PAHRUMP,NV,L9,50.71161914,5.092239201,4692.98,59935,1181.879045,921.5945706,2.705708265,45.46120071,0,0,0,0,0,0,Chris Varner,David Saarela,"STEEL ENCOUNTERS, INC"
2/2/2012,,,9111-0007,DESERT CORRECTIONAL CENTER,INDIAN SPRINGS,NV,L9,25.31,3.045477271,609.1,30861.98,1219.359147,200.0014926,1.76,8.8,4.82,6.11,0,0,0,0,Chris Cline,Customer List,"STEEL ENCOUNTERS, INC"
5/19/2011,,,9111-0010,PETCO,HENDERSON,NV,L9,0,0,410.82,12219.61,0,0,0,0,0,0,0,0,0,0,Chris Varner,Inside,CENTER-LINE COMPANY
6/1/2011,,,9111-0011,TEAM FORD QUICK LANE,LAS VEGAS,NV,L9,5.487023795,0.703363538,143.32,6352.94,1157.811637,203.7637613,0.716730535,3.4,0,0,0,0,0,0,Chris Varner,Chris Varner,CENTER-LINE COMPANY
7/14/2011,,,9111-0031,SECTA PHASE 1,LAS VEGAS,NV,D9,0,0,2365.05,91561.7,0,0,0,0,0,0,0,0,0,0,Chris Varner,Inside,"STEEL ENCOUNTERS, INC"
8/23/2011,,,9111-0046,MURPHY FARMER OFFICE BUILDING,LAS VEGAS,NV,D9,8.84,0.719,360.18,9333.94,1055.875566,500.945758,0,8.54,0,0,0,0,0,0,Chris Varner,Guy Gibson,CENTER-LINE COMPANY
9/1/2011,,,9111-0048,280 PILOT ROAD,LAS VEGAS,NV,L9,0,0,3378.11,44861.82,0,0,0,0,0,0,0,0,0,0,Steve Martin,Inside,KORONIS FABRICATING
10/3/2011,,,9111-0056,ROBINSON SUMMIT,ROBINSON SUMMIT,NV,D9,7.414547592,1.066363573,1365.36,10317.2,1391.480717,1280.388823,0,0,0,6.558017731,0,0,0,0,Mike Thompson,Guy Gibson,"MARTIN IRON WORKS, INC."
11/22/2011,,,9111-0057,ARMY NATIONAL GUARD READINESS CTR,LAS VEGAS,NV,D9,68.27,6.82,3383.34,79915.34,1170.577706,496.0909091,0.89,18.99,15,21.51,0,0,0,0,Chris Varner,Chris Cline,CENTER-LINE COMPANY
12/6/2011,,,9111-0067,MT WHEELER POWER,ELY,NV,L9,2.983859305,0.229545452,664.4,4024.85,1348.873921,2894.415877,0,0.337226093,2.13,0,0,0,0,0,Chris Varner,Customer List,"STEEL ENCOUNTERS, INC"
8/28/2012,,,9112-0012,THATCHER CHEMICAL,HENDERSON,NV,D11,43.70775804,4.167179488,3047.66,51395.91,1175.899023,731.3483878,0,7.771814346,20.59807014,0.728684723,0,5.024941444,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
5/16/2012,,,9112-0016,DESERT PARKWAY HOSPITAL,LAS VEGAS,NV,L9,9.235265017,0.811397731,72.67,10664.98,1154.81039,89.56150257,0,4.7014184,0,2.414561987,0,0,0,0,Chris Cline,Customer List,"STEEL ENCOUNTERS, INC"
6/4/2012,,,9112-0022,LAND ROVER,LAS VEGAS,NV,D9,1.23,0.191765144,709.12,2178.98,1771.528455,3697.856573,0,1.01,0,0,0,0,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
4/26/2012,,,9112-0028,GENUINE PARTS COMPANY,LAS VEGAS,NV,D9,11.57,1.679966807,825.78,16863.14,1457.488332,491.545426,0,5.16,0,0,0,2.73,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
4/30/2012,,,9112-0029,KNIGHT TRANSPORTATION,LAS VEGAS,NV,D9,8.59,0.96,193.16,10072.64,1172.600698,201.2083333,0.75,0,0,7,0,0,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
6/22/2012,,,9112-0037,BISHOP GORMAN- PHASE 2 REVISED,LAS VEGAS,NV,D9,48.75,6.617219448,33.81,72898.72,1495.358359,5.109396819,0,14.73,18.78,11.07,0,0,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
11/20/2012,,,9112-0040,NELLIS AFB NV COMM NETWORK CONTROL CTR,LAS VEGAS,NV,D9,13.57,10.052,6358.12,31631.2,2330.965365,632.522881,0,0,0,0,0,2.44,9.44,0,Chris Cline,Jason Sibley ,CENTER-LINE COMPANY
7/25/2012,,,9112-0042,PLANET MAZDA,LAS VEGAS,NV,L9,11.89,0.86561361,157.76,12205.98,1026.575273,182.2522177,0,3.26,3.5,0,0,0,0,0,Chris Cline,Lani Fabel,"STEEL ENCOUNTERS, INC"
9/21/2012,,,9112-0048,SHUFFLE MASTER ,LAS VEGAS,NV,L9,78.42231535,10.82734472,692.36,94270.88,1202.092537,63.94550263,0,0,43.45,0,0,31.35955048,1.572764874,0,Chris Cline,Andrea Reynolds,"STEEL ENCOUNTERS, INC"
11/28/2012,,,9112-0056,PARKDALE COMMUNITY CENTER,LAS VEGAS,NV,D9,5.62,1.198,628,7433.78,1322.736655,524.2070117,0,0,4.93,0,0,0,0,0,Chris Cline,Chris Cline,"UNION ERECTORS, LLC"
11/30/2012,,,9112-0062,VADATECH INC. R&D MANUFACTURING FACILITY,HENDERSON,NV,D9,19.52,6.21,544.1,23481.8,1202.961066,87.61674718,0,15.09,0,0,0,0,0,0,Chris Cline,Dan Bigrigg,CENTER-LINE COMPANY
1/15/2013,,,9112-0068,ROSEMAN RESEARCH LAB,HENDERSON,NV,L9,30.68,7.743,372.28,34702.55,1131.113103,48.07955573,0,0,17.46,0.74,0,10.93,0,0,Chris Cline,Customer List,"STEEL ENCOUNTERS, INC"
1/16/2013,,,9112-0071,CVS 08813,BOULDER CITY,NV,L9,15.78734734,1.81936308,46.02,17031,1078.775277,25.29456627,0.485854685,8.907183647,0,0,0,4.680445671,0,0,Chris Cline,Dan Bigrigg,"STEEL ENCOUNTERS, INC"
2/11/2013,,,9113-0001,THE CROSSING ,LAS VEGAS,NV,D9,8.37,3.132,406.05,11806.9,1410.621266,129.6455939,0,7.25,0,0,0,0,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
11/14/2013,,,9113-0003,FIRE STATION #108,LAS VEGAS,NV,L9,2.81,0.361787833,1809.5,5713.9,2033.41637,5001.550173,0.36,2,0,0,0,0,0,0,Chris Cline,Lani Fabel,"STEEL ENCOUNTERS, INC"
4/8/2013,,,9113-0007,BERMUDA ROAD PROPERTIES,LAS VEGAS,NV,D9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Cline,Jason Sibley ,CENTER-LINE COMPANY
2/11/2013,,,9113-0009,COLLISION AUTHORITY AZURE,LAS VEGAS,NV,D9,49.37,10.031,1812.49,58316.4,1181.211262,180.6888645,0,38.02,0,0,0,6.68,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
2/21/2013,,,9113-0012,FAITH LUTHERAN BOOKSTORE,LAS VEGAS,NV,L9,1.314002954,0.482,105.47,1533.9,1167.348974,218.8174274,0.134002954,0.94,0,0,0,0,0,0,Chris Cline,Jason Sibley ,CENTER-LINE COMPANY
6/6/2013,,,9113-0013,DATA BLOCK CENTER LAS VEGAS,LAS VEGAS,NV,L11,19.39695925,2.146867394,603.82,21821.6,1125.001075,281.2563093,0,0,0.930977166,16.63746262,0,0,0,0,Chris Cline,Jason Sibley ,"STEEL ENCOUNTERS, INC"
5/21/2013,,,9113-0019,SHETAKIS WHOLESALES,LAS VEGAS,NV,L9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Cline,Chris Cline,"STEEL ENCOUNTERS, INC"
4/26/2013,,,9113-0024,KONAMI EXPANSION,LAS VEGAS,NV,D9,85.55188939,9.33238247,522.69,117844,1377.456428,56.00820601,0,3.683169603,0,48.44,0,16.14871979,0,0,Chris Cline,Chris Cline,"UNION ERECTORS, LLC"
6/7/2013,,,9113-0032,BOULDER CITY HOSPITAL,BOULDER CITY,NV,L9,6.68,2.782,1100.13,9571,1432.784431,395.4457225,0,6.04,0,0,0,0,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
6/12/2013,,,9113-0034,ULTIMIATE COLLISION,LAS VEGAS,NV,D9,29.24,6.57,794.45,40427.1,1382.595759,120.9208524,0,0,23.73,0,0,3.57,0,0,Chris Cline,Chris Cline,WOODLAND FRAMING
10/10/2013,,,9113-0036,MILLER'S ALE HOUSE,HENDERSON,NV,L9,13.87,3.3,1051.85,16802.85,1211.452776,318.7424242,0,11.78,0,0,0,1.23,0,0,Chris Cline,Johnny Martinez,CENTER-LINE COMPANY
6/25/2013,,,9113-0038,RESIDENCE @ 252 ALPINE WAY,MT. CHARLESTON,NV,L9,1.12,0.381,578.78,2320.65,2072.008929,1519.107612,0,0.9,0,0,0,0,0,0.13,Chris Cline,Chris Cline,CENTER-LINE COMPANY
10/18/2013,,,9113-0040,SAHARA CENTER,LAS VEGAS ,NV,L9,154.3479395,17.14207238,23136.03,192633,1248.043872,1349.663535,5.45,121.87,0,0,0,0,3.367939472,0,Chris Cline,Jason Sibley ,"STEEL ENCOUNTERS, INC"
10/24/2013,,,9113-0044,SOUTHWEST HOSPITAL,LAS VEGAS,NV,L9,16.96,1.831158996,1366.38,22881.8,1349.162736,746.1831568,0,13.17,0,0,0,0,0,0,Chris Cline,Jason Sibley ,"STEEL ENCOUNTERS, INC"
6/19/2014,,,9113-0045,PORSCHE LAS VEGAS ,LAS VEGAS,NV,D9,33.99973343,3.347806588,669.88,42067.8,1237.297936,200.0951914,1.139733434,13.87,0.58,11.61,0,0,0,0,Chris Cline,Jason Sibley ,CENTER-LINE COMPANY
4/24/2014,,,9113-0046,PAHRANAGAT VALLEY GYM ADDITION,ALAMO,NV,L9,0.87,0.207,571.81,2126.4,2444.137931,2762.36715,0,0,0.73,0,0,0,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
9/11/2013,,,9113-0047,NELLIS PROFESSIONAL PLAZA,LAS VEGAS,NV,L9,16.89269053,2.396891296,2017.38,23003.8,1361.760577,841.6652034,0,11.17,0,0,0,4.282690525,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
10/18/2013,,,9113-0052,SPROUTS FARMERS MARKET,HENDERSON,NV,D9,27.22520132,2.851516208,71.79,30241.7,1110.79803,25.17607994,0.077908754,17.61,0,0,0,5.970390797,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
9/27/2013,,,9113-0054,MACYS LAS VEGAS,LAS VEGAS ,NV,D9,62.49,15.516,1461.73,74616.5,1194.055049,94.20791441,0,51.45,0,0,0,0,0,0,Chris Cline,Chris Cline,HENDERSON STEEL
9/30/2013,,,9113-0059,JENSEN RESIDENCE,LAS VEGAS,NV,D9,10.1,3.431,2713.88,18025.9,1784.742574,790.9880501,0,1.87,5.13,2.67,0,0,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
12/12/2013,,,9113-0060,TAPIA BROS,LAS VEGAS,NV,L9,45.97458559,5.369756043,1158.1,54944.2,1195.099408,215.6708779,0,7.158724308,24.21,0,0,10.75586128,0,0,Chris Cline,Johnny Martinez,"STEEL ENCOUNTERS, INC"
2/10/2014,,,9113-0061,THATCHER COMPANY OF NEVADA,HENDERSON,NV,L9,69.02234392,7.67177696,7020.1,90665.05,1313.560868,915.0552782,0,14.37,24.17198372,19.06543922,0,4.734920979,0,0,Chris Cline,Jason Sibley ,"STEEL ENCOUNTERS, INC"
10/24/2013,,,9113-0062,HARLEY DEALERSHIP,LAS VEGAS,NV,L9,44.07,4.657175064,970.52,53075.6,1204.347629,208.3924239,0,0,35.99,0,0,0,0,0,Chris Cline,Johnny Martinez,"STEEL ENCOUNTERS, INC"
11/21/2013,,,9113-0071,FIRESTATION #16,LAS VEGAS,NV,L11,9.146588773,1.196488626,4140.12,14741,1611.639089,3460.22512,0.262952536,3.987075806,3.767844677,0,0,0,0,0,Chris Cline,Jason Sibley ,"STEEL ENCOUNTERS, INC"
1/24/2014,,,9113-0076,LAS VEGAS PREMIUM OUTLETS PHASE 3,LAS VEGAS,NV,D9,119.19,13.61459732,11216.54,149784.2,1256.684286,823.8613112,0,108.54,0,0,0,0,0,0,Ed Tyk,Jason Sibley ,"AMFAB STEEL, INC."
6/12/2014,,,9114-0001,KFC,LAS VEGAS,NV,L9,2.38,0.819,663.25,3639.9,1529.369748,809.8290598,0,1.95,0,0,0,0,0,0,Chris Cline,Chris Cline,"STEEL ENCOUNTERS, INC"
3/14/2014,,,9114-0004,DISKIN ELEMENTARY - CHILLER REPLACEMENT,LAS VEGAS,NV,L9,0.311728305,0.061336122,214.88,577.9,1853.857964,3503.318948,0.211728305,0,0,0,0,0,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
2/21/2014,,,9114-0005,SWITCH NAP STORAGE,LAS VEGAS,NV,L9,2.2,0.39,1216.94,4264.7,1938.5,3120.358974,0,1.97,0,0,0,0,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
3/5/2014,,,9114-0006,MARMAXX DISTRIBUTION CENTER EXPANSION,LAS VEGAS ,NV,L9,583.04,152.28,8920.25,717891.1,1231.28962,58.57794852,0,212.27,85.73,87.63,0,161.1,0,0,Chris Cline,Johnny Martinez,"STEEL ENCOUNTERS, INC"
12/29/2014,,,9114-0009,AMERICAN PREPARATORY ACADEMY,LAS VEGAS,NV,L9,110.8115809,13.59134632,16223.61,175076,1579.943167,1193.672033,1.151643634,17,22.11091232,23.7,0,23.06,10.43902493,0,Chris Cline,Lani Fabel,GEM BUILDINGS
1/23/2014,,,9114-0011,BOULDER CITY HOSP EXPANSION RENOV PHS 2 ,BOULDER CITY,NV,L9,5.74,2.462,2740.26,9913,1727.003484,1113.021933,2.04,2.72,0,0,0,0,0,0.03,Chris Cline,Jason Sibley ,CENTER-LINE COMPANY
3/20/2014,,,9114-0013,MATTRESS FIRM,LAS VEGAS,NV,L9,10.9123941,3.64,1272.66,14099.9,1292.099595,349.6318681,1.41,5.45,0,0,0,2.352394104,0,0,Chris Cline,Koren Ellis,"STEEL ENCOUNTERS, INC"
2/3/2014,,,9114-0014,HENDERSON JOIST,HENDERSON,NV,L9,0.08,0.014318181,171.82,202.85,2535.625,12000.1275,0,0.08,0,0,0,0,0,0,Chris Cline,Customer List,"STEEL ENCOUNTERS, INC"
4/8/2014,,,9114-0015,SPRING MOUNTAIN TREATMENT,LAS VEGAS,NV,L9,6.98,1.919,1393.02,11942.9,1711.017192,725.9093278,4.98,0,0,0,0,0,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
3/20/2014,,,9114-0017,FIRE STATION #16,LAS VEGAS,NV,L9,10.6,2.91,2384.49,13370.7,1261.386792,819.4123711,0.25,2.14,0,6.84,0,0,0,0.19,Chris Cline,Jason Sibley ,"STEEL ENCOUNTERS, INC"
2/26/2014,,,9114-0019,SHOPS AT SUMMERLINE BUILDING R,LAS VEGAS,NV,D9,11.91,3.888,1243.9,16523.9,1387.397145,319.9331276,0.9,9.07,0,0,0,0,0,0,Ed Tyk,Koren Ellis,"AMFAB STEEL, INC."
7/3/2014,,,9114-0033,"FRESH & READY								",LAS VEGAS,NV,D11,0,0,0,1125,0,0,0,0,0,0,0,0,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
7/18/2014,,,9114-0039,GREEN VALLEY CROSSING PAD 8 ,HENDERSON ,NV,D9,8.98,1.782,1543.26,15366.85,1711.230512,866.026936,0,0,8.52,0,0,0,0,0,Chris Cline,Chris Cline,WOODLAND FRAMING
7/23/2014,,,9114-0043,AUDI EXPANSION ,HENDERSON ,NV,L9,5.52,1.392,1946.85,8616.35,1560.932971,1398.599138,0,0,4.95,0,0,0,0,0,Chris Cline,Customer List,CENTER-LINE COMPANY
7/25/2014,,,9114-0053,BB&B,LAS VEGAS,NV,L9,16.5,2.708173275,1789.08,26102.8,1581.987879,660.6224264,0,16.5,0,0,0,0,0,0,Dan Mahlan,Customer List,STEELE SOLUTIONS INC
7/31/2014,,,9114-0054,HENDERSON BMW,HENDERSON ,NV,L9,14.03,2.865,3814.94,19000.52,1354.277976,1331.56719,0,0,12.95,0,0,0,0,0,Chris Cline,Jason Sibley ,CENTER-LINE COMPANY
8/5/2014,,,9114-0057,BALLY WEST EXPANSION,LAS VEGAS,NV,L11,113.2356075,11.96167672,22610.56,154215.1,1361.895815,1890.250049,0,60.57229996,0,0,0,45.89701271,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
10/16/2014,,,9114-0060,SHADOW LANE,LAS VEGAS,NV,L9,2.83,0.689,903.9,3995.3,1411.766784,1311.901306,0,2.06,0,0,0,0,0,0,Chris Varner,Chris Cline,CENTER-LINE COMPANY
10/15/2014,,,9114-0066,"NLV RECYCLE				",LAS VEGAS,NV,L9,9.99,2.608,2255.19,13865.3,1387.917918,864.720092,0.19,9.24,0,0,0,0,0,0.01,Chris Cline,Customer List,"STEEL ENCOUNTERS, INC"
10/10/2014,,,9114-0071,HORIZON RIDGE SKILLED NURSING **DP*,HENDERSON,NV,D9,20.17,2.248585701,4689.55,24777.9,1228.453148,2085.555377,1.11,12.49,1.13,1.88,0,0,0,0,Ed Tyk,Jason Sibley ,"AMFAB STEEL, INC."
2/4/2015,,,9115-0006,IKEA ,LAS VEGAS,NV,L9,393.2529526,39.52470772,93992.62,548043.8,1393.616491,2378.072487,0.98,98.25,209.4266968,0.677873969,0,36.81168747,29.73669434,0,Chris Cline,Lani Fabel,"STEEL ENCOUNTERS, INC"
9/23/2015,,,9115-0010,"SAFFRON RESTAURANT 				",LAS VEGAS,NV,L9,1.420533431,0.484,508.62,2896.5,2039.022761,1050.867769,0.04,1.18,0,0,0,0,0,0.02,Chris Cline,Customer List,"STEEL ENCOUNTERS, INC"
2/27/2015,,,9115-0012,DIOCESE OF LAS VEGAS ST. ANTHONY,LAS VEGAS,NV,L9,5.622134,1.87,2885.53,10492.3,1866.248652,1543.064171,0,0,0,0,0,0,5.61,0,Chris Cline,Customer List,"STEEL ENCOUNTERS, INC"
1/22/2015,,,9115-0014,KFC RAINBOW,LAS VEGAS,NV,L9,2.36,0.776,876.13,3728.3,1579.788136,1129.033505,0,1.93,0,0,0,0,0,0,Chris Cline,Customer List,"STEEL ENCOUNTERS, INC"
4/30/2015,,,9115-0018,RAINBOW PLACE,LAS VEGAS,NV,L9,15.14,1.51660797,4030.1,19285.6,1273.817701,2657.311632,0,0,3.48,10.54,0,0,0,0,Chris Cline,Courtney Thran ,"STEEL ENCOUNTERS, INC"
6/18/2015,,,9115-0019,"ECLIPSE THEATER								",LAS VEGAS,NV,D9,31.27,8.934,6830.51,43519.6,1391.736489,764.5522722,0.25,12.56,13.74,0,0,0,0,0,Chris Cline,Chris Cline,CENTER-LINE COMPANY
4/1/2015,,,9115-0020,MARMAXX PH 3,LAS VEGAS,NV,L9,4.64,1.443,2556.63,8806.3,1897.909483,1771.746362,0,4.03,0,0,0,0,0,0,Chris Cline,Chris Cline,"STEEL ENCOUNTERS, INC"
2/25/2015,,,9115-0022,THATCHER CHEMICAL,HENDERSON,NV,L9,0.363214293,0.108,710.39,1089.95,3000.845564,6577.685185,0.053214293,0.21,0,0,0,0,0,0,Chris Varner,Customer List,CENTER-LINE COMPANY
5/8/2015,,,9115-0026,FY14 240PN DORMITORY - BLDG 781,NELLIS AFB,NV,D9,38.042258,12.288,11780.53,44443.7,1168.271873,958.7019857,0.2,35.13,0,0,0,0,0,0.042258002,Perry Cale,Sheri Woolsey,AFFTON FABRICATING & WELDING C
5/19/2015,,,9115-0031,"SHETAKIS ADD				",LAS VEGAS,NV,L9,0.88,0.187,367.6,1369.3,1556.022727,1965.775401,0,0.68,0,0,0,0,0,0,Chris Cline,Customer List,"STEEL ENCOUNTERS, INC"
3/6/2015,,,9115-0035,AINSWORTH GAME TECH OFFICE ONLY,LAS VEGAS,NV,D9,110.7930338,12.49838731,29907.59,158762.1,1432.961031,2392.915923,0,12.09023762,89.49,0,0,0,0.652796209,0,Chris Varner,Sheri Woolsey,"UNION ERECTORS, LLC"
4/3/2015,,,9115-0040,JONES CORPORATE PARK BLDS A,LAS VEGAS,NV,D9,461.6309442,59.46910286,39703.86,667865.6,1446.752234,667.6384558,0,0,280.532959,13.74,0,147.1379852,0,0,Chris Varner,Koren Ellis,"PANELIZED STRUCTURES, INC"
4/27/2016,4/27/2016,,9115-0050,WIGWAM SKILLED NURSING FAC. ,HENDERSON,NV,L9,66.87926402,8.651979536,13945.42,102818.35,1537.37263,1611.818422,2.141414464,55.56,3.14784956,0,0,0,0,0,Chris Cline,Jason Sibley ,"STEEL ENCOUNTERS, INC"
5/20/2015,,,9115-0052,215 CHRYSLER DODGE JEEP RAM ,LAS VEGAS,NV,D9,76.86,18.955,17211.69,109294.57,1421.995446,908.0290161,0.26,7.89,18.71,43.51,0,0,0,0,Chris Varner,Jason Sibley ,CENTER-LINE COMPANY
1/14/2016,,,9115-0053,FRITO LAY ADDITION,LAS VEGAS,NV,D9,30.12581741,5.478173852,9570.86,50844.75,1687.746736,1747.089497,6.14,21.25581741,0,0,0,0,0,0,Chris Cline,Sheri Woolsey,CENTER-LINE COMPANY
5/14/2015,,,9115-0054,"CCWRD				",LAS VEGAS,NV,L9,2,0.448,2691.48,7157.86,3578.93,6007.767857,0,1.4,0,0,0,0,0,0.19,Chris Cline,Customer List,"STEEL ENCOUNTERS, INC"
5/26/2015,,,9115-0059,"ARCO CENTENNIAL				",LAS VEGAS,NV,L9,0.658572719,0.072193012,505.65,1148.5,1743.922832,7004.140546,0.528357983,0,0,0,0,0,0,0,Chris Cline,Customer List,"STEEL ENCOUNTERS, INC"
6/18/2015,,,9115-0061,SAHARA DEPARTMENT OF MOTOR VEHICLES,LAS VEGAS,NV,D9,38.81,11.617,11371.7,76731.3,1977.101263,978.8843936,1.14,8.1,7.78,0.5,0,0,13.55,0,Chris Cline,Jason Sibley ,CENTER-LINE COMPANY
9/23/2015,,,9115-0062,SUNPOINT BUSINESS CENTER,LAS VEGAS,NV,L9,393.8978433,39.2957592,68272.2,562016.1,1426.806746,1737.393586,0,152.9350128,110.1,0,0,113.7528305,0,0,Chris Cline,Chris Cline,PANELIZED STRUCTURES-NEVADA
8/20/2015,,,9115-0063,BLACK MOUNTIAN DIST CENTER ,HENDERSON ,NV,L9,279.4887852,33.73112957,32303.05,404478.75,1447.209231,957.6628595,0,0.706899226,136.9237976,31.28,0,97.47808838,0,0,Chris Cline,Lani Fabel,PANELIZED STRUCTURES-NEVADA
10/7/2015,,,9115-0064,BLUE DIAMOND BUSINESS CENTER BLDG 3,LAS VEGAS,NV,D9,181.1805084,22.42661995,43199.25,257450.1,1420.959143,1926.248811,0,0,100.58255,5.29,0,69.04795837,0,0,Chris Cline,Jason Sibley ,PANELIZED STRUCTURES-NEVADA
10/27/2015,,,9115-0065,HENDERSON FREEWAY CROSSING **WN**,HENDERSON,NV,L9,485.8249864,62.46666408,96373.58,804752.4,1656.465646,1542.800171,0,11.07632065,126.97,150.4898167,0,176.108849,0,0,Chris Cline,Milton Figueroa,PANELIZED STRUCTURES-NEVADA
8/12/2015,,,9115-0066,LAS VEGAS DAY SCHOOL GYMNASIUM AND SPORT,LAS VEGAS,NV,D9,14.62,4.615,5671.9,30499.4,2086.142271,1229.014085,0,0,0,13.32,0,0,0,0,Chris Cline,Jason Sibley ,GEM BUILDINGS
8/28/2015,,,9115-0069,"AMERICAN PREP ACADEMY								",LAS VEGAS,NV,L9,35.85348393,4.68838118,9510.38,56208.5,1567.727703,2028.499739,1.55,5.13,4.39,2.272424698,0,7.138058662,10.56992817,0.033072401,Chris Cline,Bill Tutty,GEM BUILDINGS
8/11/2015,,,9115-0073,DECATUR - ROSS ULTRA SHOPS,LAS VEGAS,NV,L9,38.74454219,5.618609071,8731.56,54285.5,1401.113471,1554.042983,0,22.04,0,0,0,11.42454219,0,0,Chris Cline,Bill Tutty,"STEEL ENCOUNTERS, INC"
8/19/2015,,,9115-0076,THOMAS MACK CENTER WEST ADDITION ,LAS VEGAS ,NV,D9,8.64,1.878,3257.11,13589.5,1572.858796,1734.350373,0,0,6.38,0,0,0,0,0,Chris Cline,Jason Sibley ,CENTER-LINE COMPANY
9/3/2015,,,9115-0079,"YAMAHA DEALERSHIP								",LAS VEGAS,NV,D9,14.8,3.521,4449.86,19960.7,1348.695946,1263.805737,0,2.9,7.44,0,0,3.22,0,0,Chris Cline,Jason Sibley ,CENTER-LINE COMPANY
