Date Quoted,Job Number,Job Name,Location,State,Total Tons,MatCost,Total LH,Profit,Plant Price,Plant Price Ton,Profit LH,K1 Tons,K2 Tons,L2 Tons,L3 Tons,G2 Tons,G3 Tons,L4 Tons,JS Tons,Page,Coordinator,Salesperson,TakeoffPerson
8/11/2016,6116-0353  ,BECKNELL INDUSTRIAL PROLOGIS PARK 70,AURORA,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
8/11/2016,6116-0354  ,AMERICAN ACADEMY CAMPUS ,PARKER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
8/11/2016,6116-0355  ,MONTEZUMA COURT HOUSE ,CORTEZ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
8/11/2016,6116-0356  ,CRAIG STATION ROOFS,CRAIG ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
8/12/2016,6116-0357  ,SAP DATA CENTER WEST USA,COLORADO SPRINGS ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Daniela Saldana
8/12/2016,6116-0358  ,RABCO,GREELY,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
8/12/2016,6116-0359  ,NATURAL GROCERS,BOULDER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
8/12/2016,6116-0360  ,NEIGHBORS EMERGENCY ,LAFAYETTE,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
8/23/2016,6116-0361  ,NATURAL GROCERS DENVER,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
8/12/2016,6116-0362  ,WALNUT CREEK BLDG 6,WESTMINSTER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
8/12/2016,6116-0363  ,WALNUT CREEK BLDG 7,WESTMINSTER ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
8/15/2016,6116-0364  ,STEAMBOAT SPRINGS STORAGE FACILITY,STEAMBOAT SPRINGS,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,John Degidio,Customer List
8/15/2016,6116-0365  ,NATURAL GROCERS EV OFFICE BLDG ,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
8/16/2016,6116-0366  ,POWERS POINTE QSR BLDG,COLORADO SPRINGS,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Daniela Saldana
8/17/2016,6116-0367  ,ST VINCENTS HOSPITAL ,LEADVILLE,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
8/18/2016,6116-0368  ,BAD DADDY BURGER,BROOMFIELD,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
8/18/2016,6116-0369  ,SPRINGHILL SUITES,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
8/18/2016,6116-0370  ,ELEVATION CAPTIAL STAPLETON OFFICE BLDG ,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
8/18/2016,6116-0371  ,FOUNTAIN MIDDLE SCHOOL ,FOUNTAIN,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
8/22/2016,6116-0375  ,WASTWATER DIGESTER,LOVELAND,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Dennis Harper,Dennis Harper
8/22/2016,6116-0377  ,SIERRA ES ADDITION,ARVADA,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BREANNA.PARMENTER,Jorge Vasquez,Customer List
8/23/2016,6116-0379  ,USAFA FRONT GATES (N&S) FORCE PROTECTION,COLORADO SPRINGS ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Daniela Saldana
8/24/2016,6116-0380  ,EASY STORAGE PROJECT ,DENVER ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
8/24/2016,6116-0381  ,PROJECT BUCKEYE PROJECT EDDIE ,AURORA,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
3/10/2017,6116-0381A ,PROJECT BUCKEYE PROJECT EDDIE,AURORA,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAMIE.DODSON,Inside,Inside
3/20/2017,6116-0381A2,PROJECT BUCKEYE PROJECT EDDIE,AURORA,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAMIE.DODSON,Inside,Inside
8/24/2016,6116-0382  ,BEST PROPERTIES GREENDRAGON ,AURORA,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
8/25/2016,6116-0383  ,TRACTOR SUPPLY CO ,PUEBLO,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
8/25/2016,6116-0384  ,38TH AND PERRY OFFICE BLDG,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
8/29/2016,6116-0385  ,DMVA DENVER MAINTENANCE SHOP ,DENVER ,CO,0.980678655,796.5551,0.098371029,393.4841156,1618.3183,1650.20243,4000,0,0.664536297,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Jorge Vasquez
8/29/2016,6116-0386  ,LAFAYETTE TECH CENTER LOT 2,LAFAYETTE ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Daniela Saldana
8/26/2016,6116-0387  ,GOLDFISH SWIN SCHOOL ,DENVER ,CO ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
8/29/2016,6116-0389  ,GREELEY FIRE STATION #1,GREELEY,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Inside
8/30/2016,6116-0390  ,ORPHEUS CONDOS,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
8/30/2016,6116-0391  ,CARENOW CORE & SHELL,PARKER ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
8/31/2016,6116-0392  ,CVS PHAMACY #10785,PARKER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
9/6/2016,6116-0395  ,LAS COLONIAS AMPITHEATRE ,GRAND JUNCTION,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAIMIE.WALLACE,Drew Dines,Inside
9/7/2016,6116-0396  ,SECURITY PROJECT ,LAKEWOOD,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
9/8/2016,6116-0397  ,DT&S TRUCK TERMINAL ,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
9/8/2016,6116-0398  ,THE YARD AT LONE TREE,LONE TREE,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAIMIE.WALLACE,Drew Dines,Inside
9/9/2016,6116-0399  ,7TH & SHERMAN CORE & SHELL,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAIMIE.WALLACE,Drew Dines,Inside
9/12/2016,6116-0400  ,NATURAL GROCERS,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
9/9/2016,6116-0401  ,BUCKYS CAR WASH ,LAKEWOOD,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
9/13/2016,6116-0402  ,JOHNSTOWN PLAZA BLDG F ,JOHNSTOWN ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
9/14/2016,6116-0403  ,COMPLETE EMERGENCY CARE ,GOLDEN ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Daniela Saldana
9/14/2016,6116-0404  ,WESTMINSTER STORAGE PROJECT,BROOMFILED ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Mark Wides,Customer List
9/14/2016,6116-0405  ,INSTEL STEEL WEST ADDITION,COMMERCE CITY ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Daniela Saldana
9/14/2016,6116-0406  ,PITKIN COUNTY SHERIFF,ASPEN,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Daniela Saldana
9/15/2016,6116-0407  ,WILLIAMS JEWELERS ,ENGLEWOOD,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
9/15/2016,6116-0408  ,HAMPTON INN,LAFAYETTE,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
9/15/2016,6116-0409  ,AT&T ,LAKEWOOD,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Daniela Saldana
9/22/2016,6116-0410  ,BUCKLEY BLDGS 392 & 600,AURORA,CO,40.23318535,28318.1383,23.11196312,92447.85246,198056.5909,4922.717134,4000,0.598519385,21.76225853,0,0,0,0,11.26261139,0,0,TIFFANY.MORRIS,Drew Dines,Jorge Vasquez
9/22/2016,6116-0411  ,SUPERIOR MOB ,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
9/27/2016,6116-0412  ,UNCOMMON ,FT COLLINS,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
9/29/2016,6116-0413  ,ORCHARD PARK PLACE PH 2 PRIMARY BLDG ,WESTMINSTER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
9/29/2016,6116-0414  ,ORCHARD PARK PLACE PH 2 SECONDARY BLDG ,WESTMINSTER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/3/2016,6116-0417  ,TOWN HALL AT CASTLE ROCK ,CASTLE ROCK ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/3/2016,6116-0418  ,`CDC FREEZER STORAGE ,FORT COLLINS ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/4/2016,6116-0419  ,ADVANCED AUTO PARTS #107927,GRAND JUNCTION ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/5/2016,6116-0420  ,CVS # 10782,LITTLETON ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
2/10/2017,6116-0420A ,CVS #10782,LITTLETON,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAMIE.DODSON,Drew Dines,Jorge Vasquez
10/7/2016,6116-0421  ,DRAKE WATER RECALMATION FACILITY,FORT COLLINS,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
10/7/2016,6116-0422  ,ST THOMAS MOORE MOB ,CANON CITY ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/10/2016,6116-0423  ,CVS # 10784,WHEAT RIDGE ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
2/15/2017,6116-0423A ,CVS #10784,WHEAT RIDGE,CO,25.55648654,19836.1194,2.423940778,9695.763111,38127.0628,1491.874195,4000,0,15.77060509,0,0,0,8.592335701,0,0,0,JAMIE.DODSON,Inside,Inside
10/10/2016,6116-0424  ,BANK OF AMERICA SOUTHGLEN,CENTENNIAL ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/11/2016,6116-0426  ,ANHEUSER BUSCH STARK BP 200 BLDG.,FORT COLLINS,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAIMIE.WALLACE,Drew Dines,Inside
10/12/2016,6116-0428  ,WESTIN GREENWOOD VILLAGE ,GREENWOOD VILLAGE,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/13/2016,6116-0429  ,MY BUSINESS PARK BLDG C,WESTMINSTER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/13/2016,6116-0430  ,LEGENDS SENIOR LIVING ,BROOMFIELD ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/13/2016,6116-0431  ,COLORADO AUTO FINDERS ,CENTENNIAL ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/14/2016,6116-0432  ,BALFOUR SENIOR COMMUNITY ,LITTLETON ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/17/2016,6116-0433  ,BOULDER SAUSAGE COMPANY ADD ,LOUISVILLE,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/17/2016,6116-0435  ,SNOWMASS FIRE STATION ,SNOWMASS,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/17/2016,6116-0436  ,BVSD ASPEN CREEK K-8 ADDITION,BROOMFIELD ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Daniela Saldana
10/18/2016,6116-0437  ,SPORTSMANS WAREHOUSE,PUEBLO ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAIMIE.WALLACE,Drew Dines,Inside
10/17/2016,6116-0438  ,ADDENBROOKE CLASSIC ACADEMY ,LAKEWOOD ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/18/2016,6116-0439  ,COLORADO CANINE ORTHO & REHAB,COLORADO SPRINGS,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Daniela Saldana
10/19/2016,6116-0440  ,WOODROW WILSON ACADEMY ,WESTMINSTER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/24/2016,6116-0442  ,RDS VILLAGE ,COMMERCE CITY ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/24/2016,6116-0443  ,AMC ARAPAHOE CROSSING ,DENVER ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/25/2016,6116-0444  ,RDS VILLAGE,COMMERCE CITY,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAIMIE.WALLACE,Drew Dines,Inside
10/28/2016,6116-0445  ,HOYT 16 ,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
10/31/2016,6116-0446  ,ULTA BEAUTY ,BRIGHTON ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
11/3/2016,6116-0448  ,ASPEN RECREATION CENTER REMODEL,ASPEN,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
11/4/2016,6116-0449  ,SHELL BLDG ON EVANS AVE ,DENVER ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
11/4/2016,6116-0450  ,NEW LEMAN ACADEMY SCHOOL ,PARKER ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
11/7/2016,6116-0451  ,COE 43RD ,DENVER ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
11/8/2016,6116-0452  ,ASCENT UNION STATION ,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
11/8/2016,6116-0454  ,EVANS PROJECT ,EVANS,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Chris Cline,Customer List
11/9/2016,6116-0455  ,925 S. BLVD COLO ABLD A & B,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Inside,Inside
11/9/2016,6116-0456  ,2257 CURTIS,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
11/14/2016,6116-0457  ,LIMELIGHT HOTEL PLAZA,SNOWMASS,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Daniela Saldana
11/14/2016,6116-0458  ,EVANS BUILDING ,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
11/14/2016,6116-0460  ,LES SCHWAB TIRE CENTRAL PARK,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Customer List
11/14/2016,6116-0461  ,CROWN POINT BLDG #2,PARKER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
11/16/2016,6116-0462  ,TWO RIVERS COMMUNITY SCHOOL,GLENWOOD SPRINGS,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Daniela Saldana
11/15/2016,6116-0464  ,KAISER AURORA CENTERPOINT RENO,AURORA,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
11/17/2016,6116-0465  ,PIKES AUTO ADDITION ,WINDSOR,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
11/21/2016,6116-0466  ,MAJESTIC BLDG 1,AURORA,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
11/21/2016,6116-0467  ,MAJESTIC BLDG 4,AURORA,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
11/21/2016,6116-0468  ,MAJESTIC BLDG 5,AURORA,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
11/21/2016,6116-0469  ,BANK OF AMERICA FINANCIAL CENTER ,CASTLE ROCK ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
11/22/2016,6116-0470  ,KEN CARYL RETAIL CENTER ,LITTLETON ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
11/23/2016,6116-0471  ,WINDOR CHARTER ACADEMY HIGH SCHOOL ADD,WINDSOR,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Daniela Saldana
11/28/2016,6116-0472  ,ARCHITECTURAL CONCEPTS WAREHOUSE,PARKER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Daniela Saldana
11/28/2016,6116-0473  ,CCRT RESIDENTIAL TOWER,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
11/30/2016,6116-0474  ,SOARING EAGLES CENTER TORNADO SHELTER ,PUEBLO WEST ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/8/2016,6116-0475  ,THORNTON MAVERICK #544,THORNTON ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
11/30/2016,6116-0476  ,ALL COPY HEADQUARTERS ADD ,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/1/2016,6116-0477  ,LEPRINO FOODS WWTP,GREELEY,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/2/2016,6116-0479  ,SPIDER MONKEY TRAMPOLINE PARK ,AURORA,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/2/2016,6116-0480  ,POWERS POINTE SHOP 1 BLDG ,COLORADO SPRINGS ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/2/2016,6116-0481  ,MAVERIK AURORA 525,AURORA ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
12/5/2016,6116-0482  ,BASALT MIDDLE SCHOOL PH 2 RENOVATION ,BASALT ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/5/2016,6116-0483  ,BUFFALO ROSE ,GOLDEN ,CO ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/27/2016,6116-0484  ,MAVERICK STORE # 540,THORNTON ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/6/2016,6116-0485  ,AURORA FIRE STATION ,AURORA,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/6/2016,6116-0486  ,GILPIN ST PARTNERS,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/7/2016,6116-0488  ,7TH & GRANT APARTMENTS,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/7/2016,6116-0489  ,MCGLONE ES ADD,DENVER ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/8/2016,6116-0490  ,SHORTLINE SUBARU NEW AUTO SALES ADD ,AURORA,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/8/2016,6116-0493  ,TRANSWEST BLDG ADD,BRIGHTON ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/12/2016,6116-0494  ,LIST-FICCO OFFICE WAREHOUSE,WHEATRIDGE,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Customer List
12/12/2016,6116-0496  ,DUMB FRIENDS LEAGUE QUEBEC SHELTER,DENVER,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Daniela Saldana
12/12/2016,6116-0497  ,NEW HORIZON MINISTRIES,CANON,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/13/2016,6116-0498  ,MRACHECK MIDDLE SCHOOL,AURORA,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Daniela Saldana
12/13/2016,6116-0499  ,DTC GATEWAY AMENITY HIGH ROOF ,DENVER ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/14/2016,6116-0500  ,WEST RIDGE ACADEMY,GREELEY,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
12/15/2016,6116-0501  ,KEN CARYL LODGE,LITTLETON,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
12/15/2016,6116-0502  ,CSU HUMAN PERFORMANCE CLINIC,FORT COLLINS ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAIMIE.WALLACE,Drew Dines,Inside
12/19/2016,6116-0503  ,3301 WEST 38TH AVE BLDG ,DENVER ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/20/2016,6116-0505  ,PIKES PEAK SUMMIT COMPLEX ,COLORADO SPRINGS ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
12/20/2016,6116-0507  ,DISCOUNT TIRE ,LITTLETON,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Drew Dines,Jorge Vasquez
12/21/2016,6116-0508  ,DUNN PARKVIEW SOUTH ANNEX SURGERY ,PUEBLO ,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Drew Dines,Customer List
