Job Number,Job Name,Customer,Sold,Cust Number,J.QTY(Base),Grd.QTY(Base),J.Tons(Base),J.Sell Price(Base),BOJ.Sell Price(Base),D.Tons(Base),D.Sell Price(Base),BOD.Sell Price(Base),BOCstBms QTY(Base),BOCstBms Sell Price(Base),J.QTY(Alt),Grd.QTY(Alt),J.Tons(Alt),J.Sell Price(Alt),BOJ.Sell Price(Alt),D.Tons(Alt),D.Sell Price(Alt),BOD.Sell Price(Alt),BOCstBms QTY(Alt),BOCstBms Sell Price(Alt),J.QTY(Ded),Grd.QTY(Ded),J.Tons(Ded),J.Sell Price(Ded),BOJ.Sell Price(Ded),D.Tons(Ded),D.Sell Price(Ded),BOD.Sell Price(Ded),BOCstBms QTY(Ded),BOCstBms Sell Price(Ded),J.Tons Sold,D.Tons Sold,BOCstBms.Tons Sold,J. Sold Amnt,D. Sold Amnt,BOCstBms. Sold Amnt,SalesPerson,TakeOffPerson,Quote SalesPerson,Quote TakeOffPerson,BO Deck Sell.,BO Deck Profit,Quote Page Tot.,City,State,Job Last Changed,Quote DSM
6817-0005,BOISE VA PARKING STRUCTURE NW STAIR ,"STEEL ENCOUNTERS, INC",No,2,21,0,1.2,7240.31,0,4.9,12825.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Koren Ellis,0,0,20066.11,BOISE ,ID,1/19/2017,Chris Cline
6817-0005,BOISE VA PARKING STRUCTURE NW STAIR ,TOMBARI STRUCTURAL PRODUCTS,No,27,7,0,0.4,2737.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Koren Ellis,0,0,2737.41,BOISE ,ID,1/19/2017,Bob Stearns
6817-0005,BOISE VA PARKING STRUCTURE NW STAIR ,PROSTEEL INC.,No,220,7,0,0.4,2737.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Koren Ellis,0,0,2737.41,BOISE ,ID,1/19/2017,Bob Stearns
6817-0006,DOLLAR TREE MERIDIAN,"STEEL ENCOUNTERS, INC",No,2,39,6,12.77,16548.43,0,10.18,15699.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,32247.87,MERIDIAN ,ID,1/19/2017,Chris Cline
6817-0006,DOLLAR TREE MERIDIAN,TOMBARI STRUCTURAL PRODUCTS,No,27,39,6,10.91,14803.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Customer List,0,0,14803.94,MERIDIAN ,ID,1/19/2017,Bob Stearns
6817-0007,BETASEED,GEM BUILDINGS,No,22,8,8,15.66,35729.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,35729.76,TWIN FALLS,ID,1/19/2017,Chris Cline
6817-0008,LITEHOUSE ELLA PLANT EXPANSION,GEM BUILDINGS,No,22,0,0,0,0,0,27.37,37946.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,37946.05,SANDPOINT,ID,4/10/2017,Chris Cline
6817-0008,LITEHOUSE ELLA PLANT EXPANSION,GEM BUILDINGS,No,22,272,30,70.47,104569.2,0,56.04,78069.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Sheri Woolsey,0,0,182638.44,SANDPOINT,ID,4/10/2017,Chris Cline
6817-0008,LITEHOUSE ELLA PLANT EXPANSION,TOMBARI STRUCTURAL PRODUCTS,No,27,392,45,104.6,158313.94,0,56.04,78069.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Sheri Woolsey,0,0,236383.18,SANDPOINT,ID,4/10/2017,Bob Stearns
6817-0008,LITEHOUSE ELLA PLANT EXPANSION,KD STEEL INC,No,76,272,30,70.47,104569.2,0,56.04,78069.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Sheri Woolsey,0,0,182638.44,SANDPOINT,ID,4/10/2017,Bob Stearns
6817-0008,LITEHOUSE ELLA PLANT EXPANSION,MC D CORP.,No,643,270,30,73.94,110483.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Sheri Woolsey,0,0,110483.2,SANDPOINT,ID,4/10/2017,Inside
6817-0008,LITEHOUSE ELLA PLANT EXPANSION,"NORTH STAR INDUSTRIES, INC.",No,738,135,15,35.47,52468.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Sheri Woolsey,0,0,52468.87,SANDPOINT,ID,4/10/2017,Bob Stearns
6817-0009,CIRCUSTRIX TRAMPOLINE PARK,"STEEL ENCOUNTERS, INC",No,2,59,0,2.11,6941,0,1.4,8524.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,15465.56,NAMPA ,ID,1/23/2017,Chris Cline
6817-0009,CIRCUSTRIX TRAMPOLINE PARK,TOMBARI STRUCTURAL PRODUCTS,No,27,30,0,1.1,3551.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Customer List,0,0,3551.04,NAMPA ,ID,1/23/2017,Bob Stearns
6816-0145,RC WILLEY EXPANSION,"STEEL ENCOUNTERS, INC",No,2,19,0,9.78,12341.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Jason Sibley ,0,0,12341.54,MERIDIAN, ID,12/22/2016,Chris Cline
6816-0145,RC WILLEY EXPANSION,PROSTEEL INC.,No,220,19,0,9.78,12341.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Jason Sibley ,0,0,12341.54,MERIDIAN, ID,12/22/2016,Bob Stearns
6816-0146,DON WILDERSON PROJECT,DON WILKERSON,No,1210,0,0,0,0,0,0.39,2866.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,2866.84,FALLON,NV,10/27/2016,Chris Cline
6817-0011,PARK BLVD MOB,"STEEL ENCOUNTERS, INC",No,2,122,0,32.61,45227.37,0,42.49,55923.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,101150.92,BOISE,ID,1/23/2017,Chris Cline
6817-0012,HAMPTON INN & SUITES REXBURG,"STEEL ENCOUNTERS, INC",No,2,4,0,1.39,4188.41,0,1.91,5589.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,9777.64,REGBURG,ID,1/24/2017,Chris Cline
6817-0013,LEWIS CLARK SPALDING HALL,"STEEL ENCOUNTERS, INC",No,2,0,0,0,0,0,0.52,4953.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,4953.04,LEWISTON,ID,1/26/2017,Chris Cline
6817-0018,SAINT ALPHONSUS MEDICAL CENTER,PROSTEEL INC.,No,220,144,0,22.38,32342.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Jason Sibley ,0,0,32342.32,BOISE,ID,3/31/2017,Bob Stearns
6817-0019,KROC COMMUNITY CENTER ,TOMBARI STRUCTURAL PRODUCTS,No,27,13,0,1.93,6834.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Koren Ellis,0,0,6834.54,COEUR D ALENE,ID,2/7/2017,Bob Stearns
6817-0019,KROC COMMUNITY CENTER ,PROSTEEL INC.,No,220,13,0,1.93,6834.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Koren Ellis,0,0,6834.54,COEUR D ALENE,ID,2/7/2017,Bob Stearns
6817-0020,NAPA AUTO PARTS,"STEEL ENCOUNTERS, INC",No,2,76,8,14.24,22388.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,22388.79,BUHL,ID,2/7/2017,Chris Cline
6817-0020,NAPA AUTO PARTS,"STEEL ENCOUNTERS, INC",No,2,0,0,0,0,0,7.98,10964.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,10964.03,BUHL,ID,2/7/2017,Chris Cline
6817-0020,NAPA AUTO PARTS,TOMBARI STRUCTURAL PRODUCTS,No,27,76,8,14.24,22388.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,22388.79,BUHL,ID,2/7/2017,Bob Stearns
6817-0020,NAPA AUTO PARTS,PROSTEEL INC.,No,220,76,8,14.24,22388.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,22388.79,BUHL,ID,2/7/2017,Bob Stearns
6817-0021,NAPA AUTO PARTS JEROME,"STEEL ENCOUNTERS, INC",No,2,36,4,6.68,10719.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,10719.54,JEROME,ID,2/6/2017,Chris Cline
6817-0021,NAPA AUTO PARTS JEROME,TOMBARI STRUCTURAL PRODUCTS,No,27,36,4,6.68,10719.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,10719.54,JEROME,ID,2/6/2017,Bob Stearns
6817-0021,NAPA AUTO PARTS JEROME,PROSTEEL INC.,No,220,36,4,6.68,10719.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,10719.54,JEROME,ID,2/6/2017,Bob Stearns
6817-0022,ISU OSTEOPATHIC,"STEEL ENCOUNTERS, INC",No,2,341,0,58.71,90884.54,0,429.15,545065.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,635949.84,MERIDIAN,ID,3/9/2017,Chris Cline
6817-0023,REEL THEATER CALDWELL,"STEEL ENCOUNTERS, INC",No,2,526,2,124.76,166422.35,0,152.72,188603.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,355025.43,CALDWELL,ID,3/1/2017,Chris Cline
6817-0023,REEL THEATER CALDWELL,TOMBARI STRUCTURAL PRODUCTS,No,27,133,0,34.75,45564.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Lani Fabel,0,0,45564.16,CALDWELL,ID,3/1/2017,Bob Stearns
6817-0023,REEL THEATER CALDWELL,PROSTEEL INC.,No,220,133,0,34.75,45564.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Lani Fabel,0,0,45564.16,CALDWELL,ID,3/1/2017,Bob Stearns
6817-0016,EPIC SHINE NAMPA,"STEEL ENCOUNTERS, INC",No,2,30,0,2.72,6390.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,6390.97,LINDON,UT,2/1/2017,Chris Cline
6817-0017,IDENTITY,"STEEL ENCOUNTERS, INC",No,2,0,0,0,0,0,1.41,4970.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,4970.74,BOISE,ID,2/1/2017,Chris Cline
6817-0018,SAINT ALPHONSUS MEDICAL CENTER,"STEEL ENCOUNTERS, INC",No,2,0,0,0,0,0,19.48,24000.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,24000.48,BOISE,ID,3/31/2017,Chris Cline
7116-0724  ,ALEDO ISD ELEM #5 ,NEW MILLENNIUM -AR ,No,923,0,0,0,0,0,2.58,7981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Kelly Robins,Customer List,0,0,7981,FORT WORTH ,TX,11/23/2016,
7116-0771  ,TELEPERFOMANCE DATA,"STEEL ENCOUNTERS, INC",No,2,65,9,19.37,37549.26,0,17.04,26820.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,64369.56,DALLAS,TX,7/25/2016,Chris Cline
7116-0892  ,CLEARFORK BLDG J1,NEW MILLENNIUM- JZ,No,74,0,0,0,0,0,15.55,18588.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Customer List,0,0,18588.92,DALLAS,TX,10/4/2016,
7216-0730  ,YONKERS WWTP,NEW MILLENNIUM- VA,No,75,0,0,0,0,0,13.31,33668.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Customer List,0,0,33668.48,YONKERS,NY,7/27/2016,
7615-0013,808 FUTSAL,"ICSW, INC",No,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,0,KAPOLEI,HI,3/16/2016,Bob Stearns
7615-0017,WHEELER C.A.B. PHASE 2,"ICSW, INC",No,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Customer List,0,0,0,SEATTLE DOCKS,WA,6/28/2016,Bob Stearns
7615-0017,WHEELER C.A.B. PHASE 2,"ICSW, INC",No,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,0,SEATTLE DOCKS,WA,6/28/2016,Bob Stearns
7615-0031,FY14 MCON P-852 THIRD RADIO BATTALION CO,"ICSW, INC",No,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Lani Fabel,0,0,0,LA DOCKS,CA,3/8/2017,Bob Stearns
7615-0004,TRINION LOGISTICS,TOMBARI STRUCTURAL PRODUCTS,No,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,0,OAKLAND DOCKS,CA,9/13/2016,Bob Stearns
7615-0045,MALAKOLE WAREHOUSE,"ICSW, INC",No,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,0,SEATTLE,WA,3/29/2016,Bob Stearns
7616-0001,HOWARD HUGHES BLOCK M,"STEEL ENCOUNTERS, INC",No,2,0,0,0,0,0,7.13,9902.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,9902.9,LA DOCKS,CA,4/26/2016,Chris Cline
7616-0001,HOWARD HUGHES BLOCK M,"STEEL ENCOUNTERS, INC",No,2,0,0,0,0,0,7.1,9077.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,9077.56,LA DOCKS,CA,4/26/2016,Chris Cline
7616-0002,KONA JUDICIARY COMPLEX,"STEEL ENCOUNTERS, INC",No,2,27,0,8.75,15321.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Ed Tyk,Koren Ellis,0,0,15321.4,LA DOCKS,CA,1/13/2016,Chris Cline
7616-0002,KONA JUDICIARY COMPLEX,BECK STEEL INC.,No,137,27,0,8.75,15321.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Ed Tyk,Koren Ellis,0,0,15321.4,LA DOCKS,CA,1/13/2016,Ed Tyk
7616-0003,KONA JUDICIARY COMPLEX,KLOECKNER METALS CORPORATION,No,580,27,0,8.75,15827.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Ed Tyk,Koren Ellis,0,0,15827.5,RAINIER,OR,1/13/2016,Lani Fabel
7616-0004,KONA JUDICIARY COMPLEX,O'BRIEN STEEL,No,80,27,0,8.75,15754.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Ed Tyk,Koren Ellis,0,0,15754.1,SEATTLE DOCKS,WA,1/14/2016,Martha Leon
7616-0005,WIKI WIKI MARINE MART ,STEEL ENCOUNTERS - NW,No,3,60,5,11.19,20898.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Lani Fabel,0,0,20898.09,SEATTLE DOCKS,WA,1/14/2016,Bob Stearns
7616-0005,WIKI WIKI MARINE MART ,"RF STEARNS, INC.",No,703,72,0,13.07,18894.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Lani Fabel,0,0,18894.18,SEATTLE DOCKS,WA,1/14/2016,Bob Stearns
7616-0006,WIKI WIKI MARINE MART,"ICSW, INC",No,12,60,5,11.19,17320.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Lani Fabel,0,0,17320.82,LA DOCKS,CA,1/14/2016,Bob Stearns
7616-0006,WIKI WIKI MARINE MART,"ICSW, INC",No,12,72,0,13.07,17915.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Lani Fabel,0,0,17915.58,LA DOCKS,CA,1/14/2016,Bob Stearns
7616-0007,CHILLER PLANT P-910 BEQ,"ICSW, INC",No,12,21,0,2.83,8638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Lani Fabel,0,0,8638,LA DOCKS,CA,1/20/2016,Bob Stearns
7616-0016,LOWES OF KAHULUI,"STEEL ENCOUNTERS, INC",No,2,1532,158,392.12,611481.76,0,273.48,282971.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Sheri Woolsey,0,0,894453.08,LA DOCKS,CA,2/22/2016,Chris Cline
7616-0016,LOWES OF KAHULUI,"ICSW, INC",No,12,3064,316,784.16,1123494.23,0,273.48,282971.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Sheri Woolsey,0,0,1406465.55,LA DOCKS,CA,2/22/2016,Bob Stearns
7616-0016,LOWES OF KAHULUI,FABRICRAFT,No,638,1532,158,392.12,642055.82,0,273.48,296841.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Sheri Woolsey,0,0,938899,LA DOCKS,CA,2/22/2016,Inside
7616-0016,LOWES OF KAHULUI,LYNDON STEEL CO ,No,769,1532,158,392.12,642055.82,0,273.48,296841.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Sheri Woolsey,0,0,938899,LA DOCKS,CA,2/22/2016,Phyllis Brinkley
7616-0017,LOWES OF KAHULUI,APEL,No,51,1532,158,392.04,561706.78,0,273.48,368794.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Sheri Woolsey,0,0,930502,SEATTLE,WA,2/22/2016,Dale Hansen
7616-0017,LOWES OF KAHULUI,KD STEEL INC,No,76,2298,237,588.07,807507.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Sheri Woolsey,0,0,807507.92,SEATTLE,WA,2/22/2016,Bob Stearns
7616-0017,LOWES OF KAHULUI,O'BRIEN STEEL,No,80,1532,158,392.04,534958.87,0,273.48,351485.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Sheri Woolsey,0,0,886444.69,SEATTLE,WA,2/22/2016,Martha Leon
7616-0017,LOWES OF KAHULUI,PROSTEEL INC.,No,220,1532,158,392.04,534958.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Sheri Woolsey,0,0,534958.87,SEATTLE,WA,2/22/2016,Bob Stearns
7616-0017,LOWES OF KAHULUI,"RF STEARNS, INC.",No,703,1532,158,392.04,534958.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Sheri Woolsey,0,0,534958.87,SEATTLE,WA,2/22/2016,Bob Stearns
7616-0017,LOWES OF KAHULUI,"EVERGREEN PACIFIC STEEL, LLC",No,949,1532,158,392.04,534958.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Sheri Woolsey,0,0,534958.87,SEATTLE,WA,2/22/2016,Bob Stearns
7616-0018,LOWES OF KAHULUI ***VSPL50***,"STEEL ENCOUNTERS, INC",No,2,1532,158,392.04,912463.72,0,273.48,317555.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Sheri Woolsey,0,0,1230019.56,OAKLAND,CA,5/16/2016,Chris Cline
7616-0036,MEDLINE HAWAII,"RF STEARNS, INC.",No,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,0,SEATTLE DOCKS,WA,10/5/2016,Bob Stearns
7616-0036,MEDLINE HAWAII,ST FABRICATION,No,920,427,24,152.38,233777.43,0,84.74,143648.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,377426.33,SEATTLE DOCKS,WA,10/5/2016,Bob Stearns
7616-0036,MEDLINE HAWAII,"EVERGREEN PACIFIC STEEL, LLC",No,949,427,24,152.38,233777.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,233777.43,SEATTLE DOCKS,WA,10/5/2016,Bob Stearns
7616-0037,MEDLINE HAWAII,KLOECKNER METALS CORPORATION,No,580,427,24,152.38,361727.22,0,84.74,143516.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,505243.3,RAINIER,OR,5/18/2016,Lani Fabel
7616-0038,NSC HOMEPORT CG BASE HONOLULU ,"ICSW, INC",No,12,27,0,11.17,23935.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Koren Ellis,0,0,23935.21,LA DOCKS,CA,11/2/2016,Bob Stearns
7616-0038,NSC HOMEPORT CG BASE HONOLULU ,HASKELL,No,57,20,0,4.14,9778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Victor Karl,Koren Ellis,0,0,9778,LA DOCKS,CA,11/2/2016,
7616-0039,NSC HOMEPORT CG BASE HANOLULU,"RF STEARNS, INC.",No,703,27,0,11.17,18926.32,0,15.65,26807.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Koren Ellis,0,0,45733.95,SEATTLE ,WA,5/26/2016,Bob Stearns
7616-0040,PRINCE KUHIO OUTPAD,KLOECKNER METALS CORPORATION,No,580,32,0,9.33,15883.22,0,14.09,24301.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Koren Ellis,0,0,40184.54,RAINIER,OR,5/31/2016,Lani Fabel
7616-0041,CSF PONAHAWAI ,"ICSW, INC",No,12,360,0,74.26,135319.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Koren Ellis,0,0,135319.05,LA DOCKS,CA,6/27/2016,Bob Stearns
7616-0042,KOA TERMINAL ,"STEEL ENCOUNTERS, INC",No,2,0,0,0,0,0,205.32,294684.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,294684.8,LA DOCKS,CA,6/15/2016,Chris Cline
